ts_code,ann_date,end_date,roe,roa,grossprofit_margin,debt_to_assets,ocfps,netprofit_yoy,or_yoy
002353.SZ,20220427,20220331,1.7223,1.2172,30.503,34.5524,-0.7002,-21.8399,27.2651
002353.SZ,20220427,20220331,1.7223,1.2172,30.503,34.5524,-0.7002,-21.8399,27.2651
002353.SZ,20220415,20211231,13.4689,9.6056,34.8567,34.3738,0.8441,-6.1727,5.8013
002353.SZ,20220415,20211231,13.4689,9.6056,34.8567,34.3738,0.8441,-6.1727,5.8013
002353.SZ,20211027,20210930,9.9181,6.9008,36.5737,35.6148,-0.1452,2.8112,1.9209
002353.SZ,20211027,20210930,9.9181,6.9008,36.5737,35.6148,-0.1452,2.8112,1.9209
002353.SZ,20210827,20210630,6.706,4.6741,37.5606,36.5398,-0.3246,10.7932,10.5976
002353.SZ,20210827,20210630,6.706,4.6741,37.5606,36.5398,-0.3246,10.7932,10.5976
002353.SZ,20210428,20210331,2.4848,1.7361,36.4549,36.3351,-0.4126,25.1754,5.9078
002353.SZ,20210428,20210331,2.4848,1.7361,36.4549,36.3351,-0.4126,25.1754,5.9078
002353.SZ,20210409,20201231,16.2197,11.3434,37.9012,39.5338,0.3285,24.2291,19.7754
002353.SZ,20210409,20201231,16.2197,11.3434,37.9012,39.5338,0.3285,24.2291,19.7754
002353.SZ,20201029,20200930,10.993,7.7875,37.6758,39.7458,-1.0489,23.1796,27.9139
002353.SZ,20201029,20200930,10.993,7.7875,37.6758,39.7458,-1.0489,23.1796,27.9139
002353.SZ,20200811,20200630,6.9146,4.8892,37.1713,40.772,-0.5789,37.7763,28.6625
002353.SZ,20200811,20200630,6.9146,4.8892,37.1713,40.772,-0.5789,37.7763,28.6625
002353.SZ,20200429,20200331,2.2736,1.6555,31.4187,38.3958,-0.6467,102.3215,33.8426
002353.SZ,20200429,20200331,2.2736,1.6555,31.4187,38.3958,-0.6467,102.3215,33.8426
002353.SZ,20200410,20191231,14.9691,11.454,37.3675,39.2232,0.2434,121.1641,50.6585
002353.SZ,20200410,20191231,14.9691,11.454,37.3675,39.2232,0.2434,121.1641,50.6585
002353.SZ,20191025,20190930,10.2288,8.0475,36.4208,33.6312,-0.9485,149.4621,45.8753
002353.SZ,20191025,20190930,10.2288,8.0475,36.4208,33.6312,-0.9485,149.4621,45.8753
002353.SZ,20190803,20190630,5.7863,4.6297,34.8264,31.6446,-0.9535,168.6119,49.0725
002353.SZ,20190803,20190630,5.7863,4.6297,34.8264,31.6446,-0.9535,168.6119,49.0725
002353.SZ,20190426,20190331,1.3006,1.1653,32.4102,29.0266,-0.5344,224.559,30.3214
002353.SZ,20190426,20190331,1.3006,1.1653,32.4102,29.0266,-0.5344,224.559,30.3214
002353.SZ,20190410,20181231,7.5181,6.7441,31.6519,27.2794,0.0467,807.5746,44.2316
002353.SZ,20190410,20181231,7.5181,6.7441,31.6519,27.2794,0.0467,807.5746,44.2316
002353.SZ,20181026,20180930,4.4912,4.2333,28.204,25.6963,-0.1116,643.5975,41.9035
002353.SZ,20181026,20180930,4.4912,4.2333,28.204,25.6963,-0.1116,643.5975,41.9035
002353.SZ,20180804,20180630,2.3257,2.2467,27.1206,23.6284,-0.0543,510.0945,32.4844
002353.SZ,20180804,20180630,2.3257,2.2467,27.1206,23.6284,-0.0543,510.0945,32.4844
002353.SZ,20180425,20180331,0.4218,0.9577,27.0002,21.6648,0.0828,44.8101,24.1737
002353.SZ,20180425,20180331,0.4218,0.9577,27.0002,21.6648,0.0828,44.8101,24.1737
002353.SZ,20180404,20171231,0.8577,0.7468,26.8013,21.114,0.4635,-43.8242,12.4653
002353.SZ,20180404,20171231,0.8577,0.7468,26.8013,21.114,0.4635,-43.8242,12.4653
002353.SZ,20171028,20170930,0.6194,1.2797,24.1164,19.3661,0.2841,-53.4842,10.2271
002353.SZ,20171028,20170930,0.6194,1.2797,24.1164,19.3661,0.2841,-53.4842,10.2271
002353.SZ,20170810,20170630,0.3866,0.4498,22.9068,21.1314,0.1772,-71.6792,-2.7193
002353.SZ,20170810,20170630,0.3866,0.4498,22.9068,21.1314,0.1772,-71.6792,-2.7193
002353.SZ,20170422,20170331,0.2941,0.2747,21.8606,19.8275,-0.0014,-59.9293,6.9328
002353.SZ,20170422,20170331,0.2941,0.2747,21.8606,19.8275,-0.0014,-59.9293,6.9328
002353.SZ,20170331,20161231,1.5424,1.6315,26.5356,19.8216,0.3616,-16.647,0.2568
002353.SZ,20170331,20161231,1.5424,1.6315,26.5356,19.8216,0.3616,-16.647,0.2568
002353.SZ,20161028,20160930,1.3424,0.66,27.3044,20.5452,0.2022,-15.886,-2.4322
002353.SZ,20161028,20160930,1.3424,0.66,27.3044,20.5452,0.2022,-15.886,-2.4322
002353.SZ,20160806,20160630,1.372,1.1598,29.6471,20.5175,0.184,5.9076,8.9799
002353.SZ,20160806,20160630,1.372,1.1598,29.6471,20.5175,0.184,5.9076,8.9799
002353.SZ,20160428,20160331,0.7397,0.6843,32.8493,22.0471,0.0089,3.3664,4.8203
002353.SZ,20160428,20160331,0.7397,0.6843,32.8493,22.0471,0.0089,3.3664,4.8203
002353.SZ,20160409,20151231,1.8465,1.4527,32.0882,22.7837,0.072,-87.938,-36.6325
002353.SZ,20160409,20151231,1.8465,1.4527,32.0882,22.7837,0.072,-87.938,-36.6325
002353.SZ,20151031,20150930,1.5919,1.5118,31.8984,29.3321,-0.1371,-87.9924,-47.3114
002353.SZ,20151031,20150930,1.5919,1.5118,31.8984,29.3321,-0.1371,-87.9924,-47.3114
002353.SZ,20150731,20150630,1.2925,0.9456,31.6597,30.5528,0.0746,-84.2957,-44.9816
002353.SZ,20150731,20150630,1.2925,0.9456,31.6597,30.5528,0.0746,-84.2957,-44.9816
002353.SZ,20150423,20150331,0.7071,0.6327,31.7246,25.0045,-0.195,-73.6721,-37.1296
002353.SZ,20150423,20150331,0.7071,0.6327,31.7246,25.0045,-0.195,-73.6721,-37.1296
002353.SZ,20150331,20141231,20.1927,15.344,45.426,27.177,0.4769,21.8294,20.5492
002353.SZ,20150331,20141231,20.1927,15.344,45.426,27.177,0.4769,21.8294,20.5492
002353.SZ,20141027,20140930,17.5817,12.9977,44.6967,26.7731,0.5378,46.1786,35.548
002353.SZ,20141027,20140930,17.5817,12.9977,44.6967,26.7731,0.5378,46.1786,35.548
002353.SZ,20140731,20140630,11.2729,7.9793,42.923,27.6622,0.8962,56.0743,39.027
002353.SZ,20140731,20140630,11.2729,7.9793,42.923,27.6622,0.8962,56.0743,39.027
002353.SZ,20140422,20140331,3.8053,2.9609,39.9678,28.724,-0.0082,40.9054,46.4785
002353.SZ,20140422,20140331,3.8053,2.9609,39.9678,28.724,-0.0082,40.9054,46.4785
002353.SZ,20140329,20131231,27.5725,20.1351,43.7125,41.4141,0.8537,53.1697,55.2092
002353.SZ,20140329,20131231,27.5725,20.1351,43.7125,41.4141,0.8537,53.1697,55.2092
002353.SZ,20131026,20130930,20.6614,14.4642,44.5555,46.0965,-0.1588,77.8836,78.3784
002353.SZ,20131026,20130930,20.6614,14.4642,44.5555,46.0965,-0.1588,77.8836,78.3784
002353.SZ,20130726,20130630,12.5528,9.2504,42.9322,43.9021,0.1395,89.3458,90.6713
002353.SZ,20130726,20130630,12.5528,9.2504,42.9322,43.9021,0.1395,89.3458,90.6713
002353.SZ,20130420,20130331,4.6757,4.0186,40.3368,29.0821,-0.4834,148.051,118.6402
002353.SZ,20130420,20130331,4.6757,4.0186,40.3368,29.0821,-0.4834,148.051,118.6402
002353.SZ,20130323,20121231,22.4772,19.4031,42.7437,32.5075,0.3804,51.5712,63.2847
002353.SZ,20130323,20121231,22.4772,19.4031,42.7437,32.5075,0.3804,51.5712,63.2847
002353.SZ,20121027,20120930,14.568,13.1767,42.8307,26.5248,-0.44,38.0138,52.0929
002371.SZ,20251031,20250930,15.2862,7.1498,41.4069,50.9032,-3.543,14.8297,32.9695
002371.SZ,20250829,20250630,9.8898,4.5149,42.1684,52.489,-5.9705,14.9692,29.5097
002371.SZ,20250426,20250331,4.9592,2.7241,43.0157,49.9958,-3.2362,38.8025,37.9033
002371.SZ,20250426,20241231,20.2754,10.9175,42.8543,50.9576,2.9482,44.1674,35.1395
002371.SZ,20241030,20240930,16.7137,8.6242,44.2215,52.8898,0.853,54.7221,39.5137
002371.SZ,20240828,20240630,10.8194,5.6481,45.4968,53.541,-0.5508,54.5436,46.3808
002371.SZ,20240430,20240331,4.5102,2.4143,43.3972,53.7143,0.4897,90.3974,51.3553
002371.SZ,20240430,20231231,17.6776,9.2335,41.1002,53.7063,4.4606,65.7256,50.322
002371.SZ,20231031,20230930,13.6308,7.0516,39.8341,56.2871,2.1429,71.0581,45.7044
002371.SZ,20230830,20230630,8.7292,4.6904,42.3685,54.9694,-0.6819,138.4279,54.792
002371.SZ,20230830,20230630,8.7292,4.6904,42.3685,54.9694,-0.6819,138.4279,54.792
002371.SZ,20230429,20230331,2.9487,1.6561,41.1847,53.9694,-1.2492,186.5848,81.2553
002371.SZ,20230429,20230331,2.9487,1.6561,41.1847,53.9694,-1.2492,186.5848,81.2553
002371.SZ,20230429,20221231,12.8411,7.4826,43.8347,53.0358,-1.3769,118.3687,51.6822
002371.SZ,20230429,20221231,12.8411,7.4826,43.8347,53.0358,-1.3769,118.3687,51.6822
002371.SZ,20221031,20220930,9.4726,5.7564,43.978,53.3127,-0.3613,156.1318,62.1852
002371.SZ,20221031,20220930,9.4726,5.7564,43.978,53.3127,-0.3613,156.1318,62.1852
002371.SZ,20220830,20220630,4.3607,2.948,46.3796,48.659,-2.9135,143.1563,50.8668
002371.SZ,20220830,20220630,4.3607,2.948,46.3796,48.659,-2.9135,143.1563,50.8668
002371.SZ,20220428,20220331,1.2089,0.8454,44.6441,44.6418,-2.455,183.1783,50.0419
002371.SZ,20220428,20220331,1.2089,0.8454,44.6441,44.6418,-2.455,183.1783,50.0419
002371.SZ,20220428,20211231,9.1003,5.0376,39.4127,44.6186,-1.4776,100.661,59.8978
002371.SZ,20220428,20211231,9.1003,5.0376,39.4127,44.6186,-1.4776,100.661,59.8978
002371.SZ,20211029,20210930,9.2542,4.4557,40.9391,65.5459,-1.2101,101.5695,60.9503
002371.SZ,20211029,20210930,9.2542,4.4557,40.9391,65.5459,-1.2101,101.5695,60.9503
002371.SZ,20210831,20210630,4.4676,2.2754,43.1511,66.3463,-0.401,68.5951,65.7494
002371.SZ,20210831,20210630,4.4676,2.2754,43.1511,66.3463,-0.401,68.5951,65.7494
002371.SZ,20210429,20210331,1.0694,0.5643,39.5236,64.9489,1.3321,175.2658,51.7607
002371.SZ,20210429,20210331,1.0694,0.5643,39.5236,64.9489,1.3321,175.2658,51.7607
002371.SZ,20210429,20201231,8.4979,4.5079,36.687,59.403,2.79,73.7457,49.2256
002371.SZ,20210429,20201231,8.4979,4.5079,36.687,59.403,2.79,73.7457,49.2256
002371.SZ,20201027,20200930,5.3745,3.1091,35.1674,58.5697,0.3333,48.8606,40.157
002371.SZ,20201027,20200930,5.3745,3.1091,35.1674,58.5697,0.3333,48.8606,40.157
002371.SZ,20200831,20200630,3.1028,1.9273,36.3189,57.625,1.1108,43.1825,31.569
002371.SZ,20200831,20200630,3.1028,1.9273,36.3189,57.625,1.1108,43.1825,31.569
002371.SZ,20200425,20200331,0.4513,0.4705,36.4054,56.7301,1.4582,33.0054,32.489
002371.SZ,20200425,20200331,0.4513,0.4705,36.4054,56.7301,1.4582,33.0054,32.489
002371.SZ,20200425,20191231,6.5726,4.3356,40.5349,55.5856,-1.9188,32.2393,22.0967
002371.SZ,20200425,20191231,6.5726,4.3356,40.5349,55.5856,-1.9188,32.2393,22.0967
002371.SZ,20191031,20190930,6.018,3.6864,42.0473,63.7561,-2.097,30.0888,30.2445
002371.SZ,20191031,20190930,6.018,3.6864,42.0473,63.7561,-2.097,30.0888,30.2445
002371.SZ,20190815,20190630,3.5713,2.1969,43.6576,64.3899,-1.0418,8.0297,18.6344
002371.SZ,20190815,20190630,3.5713,2.1969,43.6576,64.3899,-1.0418,8.0297,18.6344
002371.SZ,20190430,20190331,0.5599,0.5203,44.8802,62.8676,-0.5543,29.6517,30.5131
002371.SZ,20190430,20190331,0.5599,0.5203,44.8802,62.8676,-0.5543,29.6517,30.5131
002371.SZ,20190424,20181231,6.8177,4.3939,38.3755,62.4914,-0.0446,86.0451,49.5332
002371.SZ,20190424,20181231,6.8177,4.3939,38.3755,62.4914,-0.0446,86.0451,49.5332
002371.SZ,20181027,20180930,4.9816,3.1562,40.2548,63.7775,0.1168,110.1155,35.5853
002371.SZ,20181027,20180930,4.9816,3.1562,40.2548,63.7775,0.1168,110.1155,35.5853
002371.SZ,20180825,20180630,3.5416,2.2393,38.6735,60.5531,-0.0715,125.4373,33.4371
002371.SZ,20180825,20180630,3.5416,2.2393,38.6735,60.5531,-0.0715,125.4373,33.4371
002371.SZ,20180428,20180331,0.4635,0.5178,41.9099,59.0926,-0.5578,857.5845,30.8547
002371.SZ,20180428,20180331,0.4635,0.5178,41.9099,59.0926,-0.5578,857.5845,30.8547
002371.SZ,20180412,20171231,3.8652,3.1609,36.5873,57.2718,0.069,35.2079,37.0091
002371.SZ,20180412,20171231,3.8652,3.1609,36.5873,57.2718,0.069,35.2079,37.0091
002371.SZ,20171030,20170930,2.4872,2.2651,38.7748,55.5977,-0.4565,27.8626,49.249
002371.SZ,20171030,20170930,2.4872,2.2651,38.7748,55.5977,-0.4565,27.8626,49.249
002371.SZ,20170824,20170630,1.6428,1.5096,35.9026,52.0338,-0.0018,29.869,48.8707
002371.SZ,20170824,20170630,1.6428,1.5096,35.9026,52.0338,-0.0018,29.869,48.8707
002371.SZ,20170422,20170331,0.0502,0.286,33.2951,50.3419,-0.011,126.5253,59.7143
002371.SZ,20170422,20170331,0.0502,0.286,33.2951,50.3419,-0.011,126.5253,59.7143
002371.SZ,20170316,20161231,3.671,3.6835,39.7317,48.5725,-0.4398,46.5141,32.9516
002371.SZ,20170316,20161231,3.671,3.6835,39.7317,48.5725,-0.4398,46.5141,32.9516
002371.SZ,20161026,20160930,2.5042,2.5313,40.0986,50.173,-0.3289,144.822,42.1318
002371.SZ,20161026,20160930,2.5042,2.5313,40.0986,50.173,-0.3289,144.822,42.1318
002371.SZ,20160818,20160630,1.1054,1.3611,39.6988,53.061,-0.1967,3.4556,56.1409
002371.SZ,20160818,20160630,1.1054,1.3611,39.6988,53.061,-0.1967,3.4556,56.1409
002371.SZ,20160427,20160331,0.0332,0.3626,43.2931,52.5033,-0.0327,-70.3522,51.8794
002371.SZ,20160427,20160331,0.0332,0.3626,43.2931,52.5033,-0.0327,-70.3522,51.8794
002371.SZ,20160331,20151231,2.0889,2.7241,40.6163,51.503,-0.1237,-7.7007,-11.1544
002371.SZ,20160331,20151231,2.0889,2.7241,40.6163,51.503,-0.1237,-7.7007,-11.1544
002371.SZ,20151021,20150930,2.1307,2.095,46.1204,51.9763,-0.2797,9.8528,-7.448
002371.SZ,20151021,20150930,2.1307,2.095,46.1204,51.9763,-0.2797,9.8528,-7.448
002371.SZ,20150822,20150630,1.088,1.1355,46.4877,51.5035,-0.2343,-0.1939,-16.31
