rebalance_date,ticker,profitability_proxy,cashflow_proxy,leverage_proxy,stability_proxy,quality_score,factor_value,report_period,ann_date,known_at,available_at,factor_id,factor_name
20260331,002953,0.2019,-0.2093,44.4976,2.0264,-1.03302,-1.03302,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,002955,-0.1178,-0.352,23.3089,1.1294,-0.30581,-0.30581,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,002956,0.5959,0.8621,26.9395,6.0921,0.19393,0.19393,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,002957,0.2097,0.3734,45.5661,2.1215,-0.95213,-0.95213,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,002958,0.3043,-0.2312,91.2903,2.7911,-2.84782,-2.84782,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,002959,0.2575,1.6641,45.4717,2.5699,-0.65559,-0.65559,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,002960,0.1041,-0.3436,35.757,1.0196,-0.78716,-0.78716,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,002961,0.4991,-1.8261,86.1602,5.2507,-2.7781,-2.7781,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,002962,0.0164,0.1754,17.7609,0.228,-0.02511,-0.02511,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,002963,-0.038,-0.0704,25.0657,0.3951,-0.36074,-0.36074,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,002965,-0.0402,-0.2399,52.9348,0.4014,-1.50915,-1.50915,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,002966,0.302,8.3667,92.4148,2.7169,-1.17874,-1.17874,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,002967,0.0373,-0.1588,34.9012,0.3969,-0.76417,-0.76417,20260331,20260422,20260422,20260422,F06,FUNDAMENTAL_QUALITY
20260331,002968,0.2724,-0.8293,35.8142,2.7739,-0.7528,-0.7528,20260331,20260418,20260418,20260418,F06,FUNDAMENTAL_QUALITY
20260331,002969,0.2054,0.0741,25.8198,2.3084,-0.21012,-0.21012,20260331,20260427,20260427,20260427,F06,FUNDAMENTAL_QUALITY
20260331,002970,0.2044,-1.3137,41.071,2.0658,-1.11393,-1.11393,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,002971,0.1054,0.0225,68.5986,1.0624,-2.02459,-2.02459,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,002972,0.295,0.0852,13.9178,2.993,0.32275,0.32275,20260331,20260427,20260427,20260427,F06,FUNDAMENTAL_QUALITY
20260331,002973,0.1421,0.2235,65.7108,1.3408,-1.84666,-1.84666,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,002975,0.2861,0.2393,27.3645,2.8394,-0.19541,-0.19541,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,002976,-0.0936,0.2348,46.611,0.9548,-1.12974,-1.12974,20260331,20260427,20260427,20260427,F06,FUNDAMENTAL_QUALITY
20260331,002977,0.0459,0.2235,9.6964,0.4594,0.32545,0.32545,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
20260331,002978,0.1746,0.0149,50.2052,1.7583,-1.23709,-1.23709,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,002980,0.151,0.0697,24.7494,1.5804,-0.22216,-0.22216,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,002981,-0.0259,0.1815,33.8462,0.2934,-0.66714,-0.66714,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,002982,0.1001,0.1093,60.3315,0.9025,-1.68775,-1.68775,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,002983,0.2255,0.2345,28.4605,2.2175,-0.28772,-0.28772,20260331,20260422,20260422,20260422,F06,FUNDAMENTAL_QUALITY
20260331,002984,0.1532,0.1945,25.7566,1.5175,-0.24146,-0.24146,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,002985,0.2406,-0.2906,24.4536,2.4682,-0.21423,-0.21423,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,002986,-0.1595,-0.2379,59.8108,1.5607,-1.71843,-1.71843,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,002987,0.0866,-0.6431,16.072,0.8409,-0.07335,-0.07335,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,002988,0.1478,-0.5261,60.208,1.4687,-1.76735,-1.76735,20260331,20260427,20260427,20260427,F06,FUNDAMENTAL_QUALITY
20260331,002989,-0.0579,0.5013,33.3982,0.6229,-0.56651,-0.56651,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,002990,0.0105,-0.0103,30.6273,0.1528,-0.58248,-0.58248,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,002991,0.3824,1.3539,17.7787,3.7984,0.48444,0.48444,20260331,20260422,20260422,20260422,F06,FUNDAMENTAL_QUALITY
20260331,002992,-0.1965,-0.5092,65.0647,1.8882,-1.96469,-1.96469,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,002993,0.0968,0.6892,52.671,0.9635,-1.26165,-1.26165,20260331,20260421,20260421,20260421,F06,FUNDAMENTAL_QUALITY
20260331,002995,-0.0042,0.1866,26.0162,0.0424,-0.3675,-0.3675,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,002996,0.3843,-0.717,76.2108,3.7481,-2.27001,-2.27001,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,002997,0.4142,-0.0964,58.0488,4.2312,-1.38427,-1.38427,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,002998,0.1817,0.0803,28.8897,1.787,-0.3688,-0.3688,20260331,20260413,20260413,20260413,F06,FUNDAMENTAL_QUALITY
20260331,002999,0.0564,-0.1982,82.5741,0.687,-2.65764,-2.65764,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,003000,0.4961,0.1465,32.7181,4.9577,-0.26589,-0.26589,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
20260331,003001,0.0553,-0.3015,29.9686,0.5546,-0.5831,-0.5831,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,003002,0.1031,0.1917,29.0401,1.0375,-0.41037,-0.41037,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,003003,0.1198,0.3087,26.4607,1.2058,-0.27091,-0.27091,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,003004,-0.0534,0.1756,46.1748,0.4792,-1.15181,-1.15181,20260331,20260421,20260421,20260421,F06,FUNDAMENTAL_QUALITY
20260331,003005,-0.214,-0.4059,14.0298,2.1182,0.11086,0.11086,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,003006,0.8996,0.3762,32.7588,9.5554,0.12525,0.12525,20260331,20260418,20260418,20260418,F06,FUNDAMENTAL_QUALITY
20260331,003007,-0.2684,-0.0984,59.6019,2.6676,-1.61928,-1.61928,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,003008,0.0681,0.0791,3.9166,0.6547,0.543,0.543,20260331,20260421,20260421,20260421,F06,FUNDAMENTAL_QUALITY
20260331,003009,0.0242,-0.174,33.4358,0.2682,-0.71849,-0.71849,20260331,20260427,20260427,20260427,F06,FUNDAMENTAL_QUALITY
20260331,003010,0.9134,-0.0917,63.9598,9.5765,-1.21352,-1.21352,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,003011,0.0813,0.3469,25.7361,0.8097,-0.26454,-0.26454,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,003012,-0.0661,-0.1206,31.3209,0.6587,-0.60621,-0.60621,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,003013,0.2189,-0.9915,45.7803,2.1986,-1.22756,-1.22756,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,003015,0.0971,0.0603,12.0068,0.9047,0.23521,0.23521,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,003016,0.0672,0.1588,23.5212,0.6719,-0.22416,-0.22416,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,003017,0.2735,-0.0381,37.6136,2.6859,-0.67232,-0.67232,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,003018,0.1283,-0.0963,21.4499,1.2789,-0.14575,-0.14575,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,003019,0.1642,0.0087,39.5495,1.6151,-0.8227,-0.8227,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,003020,0.1959,0.3348,25.0259,1.932,-0.15228,-0.15228,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,003022,0.1935,0.166,68.2295,1.9261,-1.91474,-1.91474,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
20260331,003023,0.1203,1.6714,26.6313,1.2102,-0.00491,-0.00491,20260331,20260421,20260421,20260421,F06,FUNDAMENTAL_QUALITY
20260331,003025,0.3056,0.0366,18.5452,3.0276,0.13131,0.13131,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,003026,0.2093,0.063,46.0641,2.0538,-1.03867,-1.03867,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,003027,0.0602,0.1964,24.7089,0.5996,-0.26967,-0.26967,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,003028,0.0331,-0.734,33.9612,0.326,-0.84673,-0.84673,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,003029,-0.1323,0.0619,35.0208,1.3025,-0.68141,-0.68141,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,003030,-0.0373,0.298,57.111,0.3323,-1.57295,-1.57295,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,003031,0.2935,0.8358,21.8577,2.9688,0.1535,0.1535,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,003032,0.0124,0.067,27.493,0.1246,-0.44334,-0.44334,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,003033,0.2287,-0.5332,42.9,2.3272,-1.01116,-1.01116,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,003035,0.1216,0.0662,66.072,1.2238,-1.90241,-1.90241,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,003036,0.1371,-0.7743,53.6286,1.3752,-1.56112,-1.56112,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,003037,0.0789,-0.4422,59.2187,0.7879,-1.76328,-1.76328,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,003038,-0.026,-1.6432,75.7971,0.2818,-2.71076,-2.71076,20260331,20260427,20260427,20260427,F06,FUNDAMENTAL_QUALITY
20260331,003039,0.2191,0.0851,50.8977,2.2164,-1.21576,-1.21576,20260331,20260427,20260427,20260427,F06,FUNDAMENTAL_QUALITY
20260331,003040,-0.0961,-0.295,25.2246,0.8493,-0.38754,-0.38754,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,003041,0.0319,-0.3131,42.4531,0.3191,-1.10281,-1.10281,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,003042,0.0116,-0.6964,68.8953,0.1635,-2.24951,-2.24951,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,003043,0.0439,0.474,33.6723,0.4218,-0.58616,-0.58616,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,003816,0.2166,0.0689,65.9886,2.2004,-1.82393,-1.82393,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,300001,0.0855,-0.8704,60.3695,0.8368,-1.89101,-1.89101,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,300002,0.2189,0.0989,12.4864,2.2132,0.32315,0.32315,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,300003,0.1501,0.1491,29.7464,1.5163,-0.41052,-0.41052,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
20260331,300004,-0.0271,-0.1148,16.8237,0.2938,-0.04561,-0.04561,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,300005,0.2726,-0.0463,32.8577,2.7848,-0.47723,-0.47723,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,300006,-0.0861,-0.0315,32.6456,0.8587,-0.63005,-0.63005,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
20260331,300007,0.0887,-0.3342,38.8023,0.8408,-0.92055,-0.92055,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,300008,0.3384,0.0683,56.7641,3.4517,-1.35949,-1.35949,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,300009,0.3522,0.0843,13.4179,3.6035,0.38898,0.38898,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,300010,-0.3276,-0.0683,30.1293,3.2346,-0.40252,-0.40252,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,300011,-0.0997,-0.0635,59.9671,0.9919,-1.72174,-1.72174,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,300012,0.2273,0.001,21.6926,2.2915,-0.0586,-0.0586,20260331,20260420,20260420,20260420,F06,FUNDAMENTAL_QUALITY
20260331,300013,0.3098,-0.0658,76.0812,3.3624,-2.16777,-2.16777,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,300014,0.3327,-0.1761,64.8881,3.3523,-1.74051,-1.74051,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,300015,0.5153,0.1832,32.7198,5.2448,-0.23756,-0.23756,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,300016,0.1954,0.2144,28.3483,1.9713,-0.30668,-0.30668,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,300017,0.1144,0.0585,11.9458,1.1536,0.25561,0.25561,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,300018,0.2017,-0.0093,15.2332,2.0499,0.17904,0.17904,20260331,20260421,20260421,20260421,F06,FUNDAMENTAL_QUALITY
20260331,300019,0.1669,-0.5031,30.8763,1.684,-0.57327,-0.57327,20260331,20260421,20260421,20260421,F06,FUNDAMENTAL_QUALITY
20260331,300020,-0.5356,0.0184,65.0417,5.1919,-1.67195,-1.67195,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,300021,0.0374,-0.3885,71.2176,0.3736,-2.26424,-2.26424,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,300022,0.0821,0.3102,64.4827,0.8303,-1.82023,-1.82023,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
20260331,300024,-0.2286,-0.2942,63.4652,2.2591,-1.83621,-1.83621,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,300025,-0.1097,-0.0455,41.7876,1.0932,-0.98524,-0.98524,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,300026,0.07,0.0304,15.8868,0.7688,0.06227,0.06227,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,300027,33.5484,-0.0006,98.0316,367.136,24.54077,24.54077,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,300029,1.6091,-0.0797,110.1799,0.0,-3.62867,-3.62867,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,300030,0.3369,0.0927,33.8194,3.4347,-0.43815,-0.43815,20260331,20260422,20260422,20260422,F06,FUNDAMENTAL_QUALITY
20260331,300031,0.2706,0.2582,33.0634,2.7277,-0.42857,-0.42857,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,300032,-0.311,0.0404,56.0382,3.0633,-1.42686,-1.42686,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,300033,0.2615,1.5603,60.8031,3.1058,-1.25345,-1.25345,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
20260331,300034,0.1749,-0.1642,44.0804,1.7638,-1.02752,-1.02752,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
20260331,300035,0.1283,-1.2289,62.0998,1.2918,-1.99729,-1.99729,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,300036,-0.1625,-0.3089,30.2645,1.5808,-0.54978,-0.54978,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,300037,0.4387,0.1842,46.7276,4.3653,-0.86394,-0.86394,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,300039,0.1387,0.0456,8.1416,1.4266,0.42582,0.42582,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,300040,0.0985,0.0536,64.1978,0.9881,-1.84799,-1.84799,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,300041,0.2767,0.0167,52.536,2.6918,-1.25752,-1.25752,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,300042,0.7212,-0.2814,34.1804,7.4746,-0.21966,-0.21966,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,300043,0.2781,0.0318,34.9283,2.9295,-0.53424,-0.53424,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,300044,0.0934,-0.0027,219.9651,0.0,-8.15607,-8.15607,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,300045,-0.0786,-0.1059,34.972,0.7852,-0.74213,-0.74213,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,300046,0.1187,-0.0265,9.772,1.1945,0.32872,0.32872,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
20260331,300047,0.0469,0.4788,54.4807,0.4702,-1.41398,-1.41398,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,300048,-0.064,-0.275,65.683,0.6366,-2.01278,-2.01278,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
20260331,300049,0.1604,0.346,27.4823,1.6057,-0.2736,-0.2736,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,300050,0.0791,-0.0031,29.8597,0.778,-0.5018,-0.5018,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,300051,-2.1683,-0.0695,83.6084,19.5104,-1.64091,-1.64091,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,300052,-0.4162,-0.0163,52.908,4.0807,-1.25569,-1.25569,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,300053,-0.1325,-0.0566,36.1475,1.3144,-0.7494,-0.7494,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,300054,0.4512,0.3017,40.1705,4.6984,-0.55472,-0.55472,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,300055,0.0733,-0.0447,37.8574,0.736,-0.83339,-0.83339,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,300056,-1.8566,0.0222,103.4618,16.8035,-2.56596,-2.56596,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,300057,0.0431,-0.3226,53.9527,0.4306,-1.55613,-1.55613,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,300058,0.1577,-0.2634,70.5142,1.5905,-2.11794,-2.11794,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
20260331,300059,0.3909,1.9257,78.265,3.9872,-1.80714,-1.80714,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,300061,0.2228,-0.3839,58.7106,2.25,-1.61944,-1.61944,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
20260331,300062,0.0,-0.0287,43.4496,0.1821,-1.09813,-1.09813,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,300063,0.0978,-0.1002,47.8532,0.9852,-1.22525,-1.22525,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,300065,0.0094,-0.0664,28.3818,0.0956,-0.5078,-0.5078,20260331,20260422,20260422,20260422,F06,FUNDAMENTAL_QUALITY
20260331,300066,0.0569,-0.0902,15.0139,0.5718,0.05863,0.05863,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,300067,0.0403,-0.0118,30.885,0.4056,-0.57325,-0.57325,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,300068,-2.7717,0.1177,93.7446,24.2246,-1.75499,-1.75499,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,300069,0.1115,0.017,64.2852,1.1204,-1.84868,-1.84868,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,300070,0.0221,-0.0842,62.5246,0.2213,-1.86737,-1.86737,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,300071,-0.0417,0.0395,78.4853,0.525,-2.46717,-2.46717,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,300072,-0.0912,0.1907,31.1804,0.8997,-0.52479,-0.52479,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,300073,0.185,0.3323,36.1024,1.8669,-0.60125,-0.60125,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,300074,-0.0374,-0.0676,36.4584,0.3736,-0.81724,-0.81724,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,300075,0.0335,-0.0619,16.1502,0.3366,0.00082,0.00082,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,300076,-0.1055,-0.052,12.8466,1.0523,0.16875,0.16875,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,300077,-0.0778,-0.0246,61.116,1.1831,-1.74498,-1.74498,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,300078,-0.2211,-0.0192,46.2082,1.7831,-1.12195,-1.12195,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,300079,0.0249,-0.0053,7.5116,0.248,0.3509,0.3509,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
20260331,300080,-0.2819,-0.0445,64.3132,2.7804,-1.79078,-1.79078,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
20260331,300081,-0.5412,-0.0092,64.529,5.2737,-1.65207,-1.65207,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,300082,0.0074,-0.3548,50.8814,0.0753,-1.46697,-1.46697,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,300083,0.1357,-0.1638,56.388,1.3694,-1.54994,-1.54994,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,300084,-0.1291,-0.0553,16.9146,1.2843,0.01848,0.01848,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,300085,-0.5144,-0.0259,53.9007,5.0601,-1.24185,-1.24185,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,300086,-0.1322,-0.0504,47.672,1.3145,-1.20909,-1.20909,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,300087,0.0669,-0.7107,64.9535,0.673,-2.05521,-2.05521,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,300088,0.0555,0.0399,50.4329,0.5535,-1.33342,-1.33342,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,300091,-6.6317,-0.1215,29.4952,278.9141,17.35926,17.35926,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,300092,0.154,0.0334,24.8532,1.5527,-0.23512,-0.23512,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
20260331,300093,-0.3271,0.0231,34.5682,3.2226,-0.56255,-0.56255,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
20260331,300094,0.446,0.0942,95.5458,4.5442,-2.82193,-2.82193,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,300095,0.1232,-0.1135,46.3605,1.1733,-1.15312,-1.15312,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,300096,-0.8334,-0.2057,55.2845,8.0151,-1.16806,-1.16806,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,300097,-0.8731,-0.0492,68.597,8.1366,-1.66512,-1.66512,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,300098,0.0879,0.0204,45.2217,0.8785,-1.10398,-1.10398,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,300099,0.059,-0.0177,9.0303,0.5919,0.31401,0.31401,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
20260331,300100,0.2585,0.0278,48.3354,2.5817,-1.09644,-1.09644,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,300101,-0.0232,-0.1203,36.2947,0.2315,-0.82928,-0.82928,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,300102,0.0635,-0.0674,31.9998,0.6851,-0.60801,-0.60801,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
