ticker,report_period,ann_date,known_at,available_at,source_file,source_mode
301322,20260331,20260425,20260425,20260425,301322_fin.csv,REAL_FUNDAMENTALS
301323,20260331,20260428,20260428,20260428,301323_fin.csv,REAL_FUNDAMENTALS
301325,20260331,20260429,20260429,20260429,301325_fin.csv,REAL_FUNDAMENTALS
301326,20260331,20260429,20260429,20260429,301326_fin.csv,REAL_FUNDAMENTALS
301327,20260331,20260425,20260425,20260425,301327_fin.csv,REAL_FUNDAMENTALS
301328,20260331,20260424,20260424,20260424,301328_fin.csv,REAL_FUNDAMENTALS
301329,20260331,20260429,20260429,20260429,301329_fin.csv,REAL_FUNDAMENTALS
301330,20260331,20260429,20260429,20260429,301330_fin.csv,REAL_FUNDAMENTALS
301331,20260331,20260427,20260427,20260427,301331_fin.csv,REAL_FUNDAMENTALS
301332,20260331,20260428,20260428,20260428,301332_fin.csv,REAL_FUNDAMENTALS
301333,20260331,20260428,20260428,20260428,301333_fin.csv,REAL_FUNDAMENTALS
301335,20260331,20260425,20260425,20260425,301335_fin.csv,REAL_FUNDAMENTALS
301336,20260331,20260429,20260429,20260429,301336_fin.csv,REAL_FUNDAMENTALS
301337,20260331,20260425,20260425,20260425,301337_fin.csv,REAL_FUNDAMENTALS
301338,20260331,20260428,20260428,20260428,301338_fin.csv,REAL_FUNDAMENTALS
301339,20260331,20260423,20260423,20260423,301339_fin.csv,REAL_FUNDAMENTALS
301345,20260331,20260429,20260429,20260429,301345_fin.csv,REAL_FUNDAMENTALS
301348,20260331,20260428,20260428,20260428,301348_fin.csv,REAL_FUNDAMENTALS
301349,20260331,20260424,20260424,20260424,301349_fin.csv,REAL_FUNDAMENTALS
301353,20260331,20260429,20260429,20260429,301353_fin.csv,REAL_FUNDAMENTALS
301355,20260331,20260429,20260429,20260429,301355_fin.csv,REAL_FUNDAMENTALS
301356,20260331,20260429,20260429,20260429,301356_fin.csv,REAL_FUNDAMENTALS
301357,20260331,20260424,20260424,20260424,301357_fin.csv,REAL_FUNDAMENTALS
301358,20260331,20260428,20260428,20260428,301358_fin.csv,REAL_FUNDAMENTALS
301359,20260331,20260424,20260424,20260424,301359_fin.csv,REAL_FUNDAMENTALS
301360,20260331,20260423,20260423,20260423,301360_fin.csv,REAL_FUNDAMENTALS
301361,20260331,20260424,20260424,20260424,301361_fin.csv,REAL_FUNDAMENTALS
301362,20260331,20260429,20260429,20260429,301362_fin.csv,REAL_FUNDAMENTALS
301363,20260331,20260421,20260421,20260421,301363_fin.csv,REAL_FUNDAMENTALS
301365,20260331,20260429,20260429,20260429,301365_fin.csv,REAL_FUNDAMENTALS
301366,20260331,20260428,20260428,20260428,301366_fin.csv,REAL_FUNDAMENTALS
301367,20260331,20260428,20260428,20260428,301367_fin.csv,REAL_FUNDAMENTALS
301368,20260331,20260428,20260428,20260428,301368_fin.csv,REAL_FUNDAMENTALS
301369,20260331,20260427,20260427,20260427,301369_fin.csv,REAL_FUNDAMENTALS
301370,20260331,20260429,20260429,20260429,301370_fin.csv,REAL_FUNDAMENTALS
301371,20260331,20260423,20260423,20260423,301371_fin.csv,REAL_FUNDAMENTALS
301372,20260331,20260427,20260427,20260427,301372_fin.csv,REAL_FUNDAMENTALS
301373,20260331,20260424,20260424,20260424,301373_fin.csv,REAL_FUNDAMENTALS
301376,20260331,20260429,20260429,20260429,301376_fin.csv,REAL_FUNDAMENTALS
301377,20260331,20260416,20260416,20260416,301377_fin.csv,REAL_FUNDAMENTALS
301378,20260331,20260428,20260428,20260428,301378_fin.csv,REAL_FUNDAMENTALS
301379,20260331,20260427,20260427,20260427,301379_fin.csv,REAL_FUNDAMENTALS
301380,20260331,20260429,20260429,20260429,301380_fin.csv,REAL_FUNDAMENTALS
301381,20260331,20260428,20260428,20260428,301381_fin.csv,REAL_FUNDAMENTALS
301382,20260331,20260428,20260428,20260428,301382_fin.csv,REAL_FUNDAMENTALS
301383,20260331,20260429,20260429,20260429,301383_fin.csv,REAL_FUNDAMENTALS
301386,20260331,20260424,20260424,20260424,301386_fin.csv,REAL_FUNDAMENTALS
301387,20260331,20260425,20260425,20260425,301387_fin.csv,REAL_FUNDAMENTALS
301388,20260331,20260424,20260424,20260424,301388_fin.csv,REAL_FUNDAMENTALS
301389,20260331,20260427,20260427,20260427,301389_fin.csv,REAL_FUNDAMENTALS
301390,20260331,20260428,20260428,20260428,301390_fin.csv,REAL_FUNDAMENTALS
301391,20260331,20260429,20260429,20260429,301391_fin.csv,REAL_FUNDAMENTALS
301392,20260331,20260428,20260428,20260428,301392_fin.csv,REAL_FUNDAMENTALS
301393,20260331,20260424,20260424,20260424,301393_fin.csv,REAL_FUNDAMENTALS
301395,20260331,20260425,20260425,20260425,301395_fin.csv,REAL_FUNDAMENTALS
301396,20260331,20260429,20260429,20260429,301396_fin.csv,REAL_FUNDAMENTALS
301397,20260331,20260424,20260424,20260424,301397_fin.csv,REAL_FUNDAMENTALS
301398,20260331,20260429,20260429,20260429,301398_fin.csv,REAL_FUNDAMENTALS
301399,20260331,20260421,20260421,20260421,301399_fin.csv,REAL_FUNDAMENTALS
301408,20260331,20260425,20260425,20260425,301408_fin.csv,REAL_FUNDAMENTALS
301413,20260331,20260424,20260424,20260424,301413_fin.csv,REAL_FUNDAMENTALS
301418,20260331,20260428,20260428,20260428,301418_fin.csv,REAL_FUNDAMENTALS
301419,20260331,20260424,20260424,20260424,301419_fin.csv,REAL_FUNDAMENTALS
301421,20260331,20260421,20260421,20260421,301421_fin.csv,REAL_FUNDAMENTALS
301428,20260331,20260428,20260428,20260428,301428_fin.csv,REAL_FUNDAMENTALS
301429,20260331,20260428,20260428,20260428,301429_fin.csv,REAL_FUNDAMENTALS
301439,20260331,20260428,20260428,20260428,301439_fin.csv,REAL_FUNDAMENTALS
301446,20260331,20260424,20260424,20260424,301446_fin.csv,REAL_FUNDAMENTALS
301448,20260331,20260428,20260428,20260428,301448_fin.csv,REAL_FUNDAMENTALS
301449,20260331,20260428,20260428,20260428,301449_fin.csv,REAL_FUNDAMENTALS
301456,20260331,20260425,20260425,20260425,301456_fin.csv,REAL_FUNDAMENTALS
301458,20260331,20260427,20260427,20260427,301458_fin.csv,REAL_FUNDAMENTALS
301459,20260331,20260428,20260428,20260428,301459_fin.csv,REAL_FUNDAMENTALS
301468,20260331,20260428,20260428,20260428,301468_fin.csv,REAL_FUNDAMENTALS
301469,20260331,20260422,20260422,20260422,301469_fin.csv,REAL_FUNDAMENTALS
301479,20260331,20260420,20260420,20260420,301479_fin.csv,REAL_FUNDAMENTALS
301486,20260331,20260429,20260429,20260429,301486_fin.csv,REAL_FUNDAMENTALS
301487,20260331,20260430,20260430,20260430,301487_fin.csv,REAL_FUNDAMENTALS
301488,20260331,20260423,20260423,20260423,301488_fin.csv,REAL_FUNDAMENTALS
301489,20260331,20260428,20260428,20260428,301489_fin.csv,REAL_FUNDAMENTALS
301491,20260331,20260423,20260423,20260423,301491_fin.csv,REAL_FUNDAMENTALS
301498,20260331,20260423,20260423,20260423,301498_fin.csv,REAL_FUNDAMENTALS
301499,20260331,20260429,20260429,20260429,301499_fin.csv,REAL_FUNDAMENTALS
301500,20260331,20260425,20260425,20260425,301500_fin.csv,REAL_FUNDAMENTALS
301501,20260331,20260428,20260428,20260428,301501_fin.csv,REAL_FUNDAMENTALS
301502,20260331,20260429,20260429,20260429,301502_fin.csv,REAL_FUNDAMENTALS
301503,20260331,20260429,20260429,20260429,301503_fin.csv,REAL_FUNDAMENTALS
301505,20260331,20260424,20260424,20260424,301505_fin.csv,REAL_FUNDAMENTALS
301507,20260331,20260424,20260424,20260424,301507_fin.csv,REAL_FUNDAMENTALS
301508,20260331,20260428,20260428,20260428,301508_fin.csv,REAL_FUNDAMENTALS
301509,20260331,20260425,20260425,20260425,301509_fin.csv,REAL_FUNDAMENTALS
301510,20260331,20260429,20260429,20260429,301510_fin.csv,REAL_FUNDAMENTALS
301511,20260331,20260425,20260425,20260425,301511_fin.csv,REAL_FUNDAMENTALS
301512,20260331,20260428,20260428,20260428,301512_fin.csv,REAL_FUNDAMENTALS
301513,20260331,20260428,20260428,20260428,301513_fin.csv,REAL_FUNDAMENTALS
301515,20260331,20260424,20260424,20260424,301515_fin.csv,REAL_FUNDAMENTALS
301516,20260331,20260428,20260428,20260428,301516_fin.csv,REAL_FUNDAMENTALS
301517,20260331,20260428,20260428,20260428,301517_fin.csv,REAL_FUNDAMENTALS
301518,20260331,20260428,20260428,20260428,301518_fin.csv,REAL_FUNDAMENTALS
301519,20260331,20260425,20260425,20260425,301519_fin.csv,REAL_FUNDAMENTALS
301520,20260331,20260423,20260423,20260423,301520_fin.csv,REAL_FUNDAMENTALS
301522,20260331,20260429,20260429,20260429,301522_fin.csv,REAL_FUNDAMENTALS
301525,20260331,20260428,20260428,20260428,301525_fin.csv,REAL_FUNDAMENTALS
301526,20260331,20260428,20260428,20260428,301526_fin.csv,REAL_FUNDAMENTALS
301528,20260331,20260423,20260423,20260423,301528_fin.csv,REAL_FUNDAMENTALS
301529,20260331,20260428,20260428,20260428,301529_fin.csv,REAL_FUNDAMENTALS
301531,20260331,20260508,20260508,20260508,301531_fin.csv,REAL_FUNDAMENTALS
301533,20260331,20260427,20260427,20260427,301533_fin.csv,REAL_FUNDAMENTALS
301535,20260331,20260428,20260428,20260428,301535_fin.csv,REAL_FUNDAMENTALS
301536,20260331,20260424,20260424,20260424,301536_fin.csv,REAL_FUNDAMENTALS
301538,20260331,20260424,20260424,20260424,301538_fin.csv,REAL_FUNDAMENTALS
301539,20260331,20260425,20260425,20260425,301539_fin.csv,REAL_FUNDAMENTALS
301548,20260331,20260424,20260424,20260424,301548_fin.csv,REAL_FUNDAMENTALS
301550,20260331,20260424,20260424,20260424,301550_fin.csv,REAL_FUNDAMENTALS
301551,20260331,20260417,20260417,20260417,301551_fin.csv,REAL_FUNDAMENTALS
301552,20260331,20260424,20260424,20260424,301552_fin.csv,REAL_FUNDAMENTALS
301555,20260331,20260428,20260428,20260428,301555_fin.csv,REAL_FUNDAMENTALS
301556,20260331,20260427,20260427,20260427,301556_fin.csv,REAL_FUNDAMENTALS
301557,20260331,20260428,20260428,20260428,301557_fin.csv,REAL_FUNDAMENTALS
301558,20260331,20260429,20260429,20260429,301558_fin.csv,REAL_FUNDAMENTALS
301559,20260331,20260424,20260424,20260424,301559_fin.csv,REAL_FUNDAMENTALS
301560,20260331,20260429,20260429,20260429,301560_fin.csv,REAL_FUNDAMENTALS
301563,20260331,20260415,20260415,20260415,301563_fin.csv,REAL_FUNDAMENTALS
301565,20260331,20260429,20260429,20260429,301565_fin.csv,REAL_FUNDAMENTALS
301566,20260331,20260427,20260427,20260427,301566_fin.csv,REAL_FUNDAMENTALS
301567,20260331,20260424,20260424,20260424,301567_fin.csv,REAL_FUNDAMENTALS
301568,20260331,20260429,20260429,20260429,301568_fin.csv,REAL_FUNDAMENTALS
301571,20260331,20260428,20260428,20260428,301571_fin.csv,REAL_FUNDAMENTALS
301575,20260331,20260424,20260424,20260424,301575_fin.csv,REAL_FUNDAMENTALS
301577,20260331,20260425,20260425,20260425,301577_fin.csv,REAL_FUNDAMENTALS
301578,20260331,20260428,20260428,20260428,301578_fin.csv,REAL_FUNDAMENTALS
301580,20260331,20260429,20260429,20260429,301580_fin.csv,REAL_FUNDAMENTALS
301581,20260331,20260421,20260421,20260421,301581_fin.csv,REAL_FUNDAMENTALS
301584,20260331,20260421,20260421,20260421,301584_fin.csv,REAL_FUNDAMENTALS
301585,20260331,20260429,20260429,20260429,301585_fin.csv,REAL_FUNDAMENTALS
301586,20260331,20260429,20260429,20260429,301586_fin.csv,REAL_FUNDAMENTALS
301587,20260331,20260424,20260424,20260424,301587_fin.csv,REAL_FUNDAMENTALS
301588,20260331,20260429,20260429,20260429,301588_fin.csv,REAL_FUNDAMENTALS
301589,20260331,20260425,20260425,20260425,301589_fin.csv,REAL_FUNDAMENTALS
301590,20260331,20260429,20260429,20260429,301590_fin.csv,REAL_FUNDAMENTALS
301591,20260331,20260427,20260427,20260427,301591_fin.csv,REAL_FUNDAMENTALS
301592,20260331,20260425,20260425,20260425,301592_fin.csv,REAL_FUNDAMENTALS
301595,20260331,20260423,20260423,20260423,301595_fin.csv,REAL_FUNDAMENTALS
301596,20260331,20260423,20260423,20260423,301596_fin.csv,REAL_FUNDAMENTALS
301598,20260331,20260421,20260421,20260421,301598_fin.csv,REAL_FUNDAMENTALS
301599,20260331,20260429,20260429,20260429,301599_fin.csv,REAL_FUNDAMENTALS
301600,20260331,20260429,20260429,20260429,301600_fin.csv,REAL_FUNDAMENTALS
301601,20260331,20260424,20260424,20260424,301601_fin.csv,REAL_FUNDAMENTALS
301602,20260331,20260429,20260429,20260429,301602_fin.csv,REAL_FUNDAMENTALS
301603,20260331,20260427,20260427,20260427,301603_fin.csv,REAL_FUNDAMENTALS
301606,20260331,20260428,20260428,20260428,301606_fin.csv,REAL_FUNDAMENTALS
301607,20260331,20260427,20260427,20260427,301607_fin.csv,REAL_FUNDAMENTALS
301608,20260331,20260421,20260421,20260421,301608_fin.csv,REAL_FUNDAMENTALS
301609,20260331,20260428,20260428,20260428,301609_fin.csv,REAL_FUNDAMENTALS
301611,20260331,20260428,20260428,20260428,301611_fin.csv,REAL_FUNDAMENTALS
301613,20260331,20260427,20260427,20260427,301613_fin.csv,REAL_FUNDAMENTALS
301616,20260331,20260428,20260428,20260428,301616_fin.csv,REAL_FUNDAMENTALS
301617,20260331,20260424,20260424,20260424,301617_fin.csv,REAL_FUNDAMENTALS
301618,20260331,20260429,20260429,20260429,301618_fin.csv,REAL_FUNDAMENTALS
301622,20260331,20260423,20260423,20260423,301622_fin.csv,REAL_FUNDAMENTALS
301626,20260331,20260428,20260428,20260428,301626_fin.csv,REAL_FUNDAMENTALS
301628,20260331,20260424,20260424,20260424,301628_fin.csv,REAL_FUNDAMENTALS
301629,20260331,20260422,20260422,20260422,301629_fin.csv,REAL_FUNDAMENTALS
301630,20260331,20260424,20260424,20260424,301630_fin.csv,REAL_FUNDAMENTALS
301631,20260331,20260429,20260429,20260429,301631_fin.csv,REAL_FUNDAMENTALS
301632,20260331,20260423,20260423,20260423,301632_fin.csv,REAL_FUNDAMENTALS
301633,20260331,20260429,20260429,20260429,301633_fin.csv,REAL_FUNDAMENTALS
301636,20260331,20260429,20260429,20260429,301636_fin.csv,REAL_FUNDAMENTALS
301638,20260331,20260429,20260429,20260429,301638_fin.csv,REAL_FUNDAMENTALS
301656,20260331,20260428,20260428,20260428,301656_fin.csv,REAL_FUNDAMENTALS
301658,20260331,20260429,20260429,20260429,301658_fin.csv,REAL_FUNDAMENTALS
301662,20260331,20260429,20260429,20260429,301662_fin.csv,REAL_FUNDAMENTALS
301665,20260331,20260427,20260427,20260427,301665_fin.csv,REAL_FUNDAMENTALS
301666,20260331,20260429,20260429,20260429,301666_fin.csv,REAL_FUNDAMENTALS
301667,20260331,20260429,20260429,20260429,301667_fin.csv,REAL_FUNDAMENTALS
301668,20260331,20260429,20260429,20260429,301668_fin.csv,REAL_FUNDAMENTALS
301678,20260331,20260422,20260422,20260422,301678_fin.csv,REAL_FUNDAMENTALS
301680,20260331,20260428,20260428,20260428,301680_fin.csv,REAL_FUNDAMENTALS
301682,20260331,20260425,20260425,20260425,301682_fin.csv,REAL_FUNDAMENTALS
301683,20260331,20260429,20260429,20260429,301683_fin.csv,REAL_FUNDAMENTALS
301687,20260331,20260429,20260429,20260429,301687_fin.csv,REAL_FUNDAMENTALS
301696,20260331,20260429,20260429,20260429,301696_fin.csv,REAL_FUNDAMENTALS
302132,20260331,20260429,20260429,20260429,302132_fin.csv,REAL_FUNDAMENTALS
600000,20260331,20260430,20260430,20260430,600000_fin.csv,REAL_FUNDAMENTALS
600004,20260331,20260430,20260430,20260430,600004_fin.csv,REAL_FUNDAMENTALS
600006,20260331,20260429,20260429,20260429,600006_fin.csv,REAL_FUNDAMENTALS
600007,20260331,20260430,20260430,20260430,600007_fin.csv,REAL_FUNDAMENTALS
600008,20260331,20260430,20260430,20260430,600008_fin.csv,REAL_FUNDAMENTALS
600009,20260331,20260430,20260430,20260430,600009_fin.csv,REAL_FUNDAMENTALS
600010,20260331,20260429,20260429,20260429,600010_fin.csv,REAL_FUNDAMENTALS
600011,20260331,20260429,20260429,20260429,600011_fin.csv,REAL_FUNDAMENTALS
600012,20260331,20260429,20260429,20260429,600012_fin.csv,REAL_FUNDAMENTALS
600015,20260331,20260430,20260430,20260430,600015_fin.csv,REAL_FUNDAMENTALS
600016,20260331,20260430,20260430,20260430,600016_fin.csv,REAL_FUNDAMENTALS
600017,20260331,20260429,20260429,20260429,600017_fin.csv,REAL_FUNDAMENTALS
600018,20260331,20260430,20260430,20260430,600018_fin.csv,REAL_FUNDAMENTALS
600019,20260331,20260430,20260430,20260430,600019_fin.csv,REAL_FUNDAMENTALS
600020,20260331,20260430,20260430,20260430,600020_fin.csv,REAL_FUNDAMENTALS
600021,20260331,20260428,20260428,20260428,600021_fin.csv,REAL_FUNDAMENTALS
600022,20260331,20260423,20260423,20260423,600022_fin.csv,REAL_FUNDAMENTALS
600023,20260331,20260428,20260428,20260428,600023_fin.csv,REAL_FUNDAMENTALS
600025,20260331,20260429,20260429,20260429,600025_fin.csv,REAL_FUNDAMENTALS
600026,20260331,20260428,20260428,20260428,600026_fin.csv,REAL_FUNDAMENTALS
600027,20260331,20260429,20260429,20260429,600027_fin.csv,REAL_FUNDAMENTALS
600028,20260331,20260429,20260429,20260429,600028_fin.csv,REAL_FUNDAMENTALS
600029,20260331,20260430,20260430,20260430,600029_fin.csv,REAL_FUNDAMENTALS
600030,20260331,20260425,20260425,20260425,600030_fin.csv,REAL_FUNDAMENTALS
600031,20260331,20260430,20260430,20260430,600031_fin.csv,REAL_FUNDAMENTALS
600032,20260331,20260428,20260428,20260428,600032_fin.csv,REAL_FUNDAMENTALS
600033,20260331,20260430,20260430,20260430,600033_fin.csv,REAL_FUNDAMENTALS
600035,20260331,20260430,20260430,20260430,600035_fin.csv,REAL_FUNDAMENTALS
600036,20260331,20260429,20260429,20260429,600036_fin.csv,REAL_FUNDAMENTALS
600037,20260331,20260429,20260429,20260429,600037_fin.csv,REAL_FUNDAMENTALS
600038,20260331,20260428,20260428,20260428,600038_fin.csv,REAL_FUNDAMENTALS
600039,20260331,20260430,20260430,20260430,600039_fin.csv,REAL_FUNDAMENTALS
600048,20260331,20260428,20260428,20260428,600048_fin.csv,REAL_FUNDAMENTALS
600050,20260331,20260422,20260422,20260422,600050_fin.csv,REAL_FUNDAMENTALS
600051,20260331,20260428,20260428,20260428,600051_fin.csv,REAL_FUNDAMENTALS
600052,20260331,20260428,20260428,20260428,600052_fin.csv,REAL_FUNDAMENTALS
600053,20260331,20260430,20260430,20260430,600053_fin.csv,REAL_FUNDAMENTALS
600054,20260331,20260430,20260430,20260430,600054_fin.csv,REAL_FUNDAMENTALS
600055,20260331,20260425,20260425,20260425,600055_fin.csv,REAL_FUNDAMENTALS
600056,20260331,20260429,20260429,20260429,600056_fin.csv,REAL_FUNDAMENTALS
600057,20260331,20260430,20260430,20260430,600057_fin.csv,REAL_FUNDAMENTALS
600058,20260331,20260430,20260430,20260430,600058_fin.csv,REAL_FUNDAMENTALS
600059,20260331,20260423,20260423,20260423,600059_fin.csv,REAL_FUNDAMENTALS
600060,20260331,20260429,20260429,20260429,600060_fin.csv,REAL_FUNDAMENTALS
600061,20260331,20260430,20260430,20260430,600061_fin.csv,REAL_FUNDAMENTALS
600062,20260331,20260425,20260425,20260425,600062_fin.csv,REAL_FUNDAMENTALS
600063,20260331,20260414,20260414,20260414,600063_fin.csv,REAL_FUNDAMENTALS
600064,20260331,20260423,20260423,20260423,600064_fin.csv,REAL_FUNDAMENTALS
600066,20260331,20260428,20260428,20260428,600066_fin.csv,REAL_FUNDAMENTALS
600067,20260331,20260430,20260430,20260430,600067_fin.csv,REAL_FUNDAMENTALS
600071,20260331,20260430,20260430,20260430,600071_fin.csv,REAL_FUNDAMENTALS
600072,20260331,20260430,20260430,20260430,600072_fin.csv,REAL_FUNDAMENTALS
600073,20260331,20260429,20260429,20260429,600073_fin.csv,REAL_FUNDAMENTALS
600075,20260331,20260430,20260430,20260430,600075_fin.csv,REAL_FUNDAMENTALS
600076,20260331,20260430,20260430,20260430,600076_fin.csv,REAL_FUNDAMENTALS
600078,20260331,20260428,20260428,20260428,600078_fin.csv,REAL_FUNDAMENTALS
600079,20260331,20260430,20260430,20260430,600079_fin.csv,REAL_FUNDAMENTALS
600080,20260331,20260429,20260429,20260429,600080_fin.csv,REAL_FUNDAMENTALS
600081,20260331,20260430,20260430,20260430,600081_fin.csv,REAL_FUNDAMENTALS
600082,20260331,20260429,20260429,20260429,600082_fin.csv,REAL_FUNDAMENTALS
600084,20260331,20260430,20260430,20260430,600084_fin.csv,REAL_FUNDAMENTALS
600085,20260331,20260430,20260430,20260430,600085_fin.csv,REAL_FUNDAMENTALS
600088,20260331,20260429,20260429,20260429,600088_fin.csv,REAL_FUNDAMENTALS
600089,20260331,20260430,20260430,20260430,600089_fin.csv,REAL_FUNDAMENTALS
600094,20260331,20260423,20260423,20260423,600094_fin.csv,REAL_FUNDAMENTALS
600095,20260331,20260425,20260425,20260425,600095_fin.csv,REAL_FUNDAMENTALS
600096,20260331,20260428,20260428,20260428,600096_fin.csv,REAL_FUNDAMENTALS
600097,20260331,20260429,20260429,20260429,600097_fin.csv,REAL_FUNDAMENTALS
600098,20260331,20260430,20260430,20260430,600098_fin.csv,REAL_FUNDAMENTALS
600099,20260331,20260425,20260425,20260425,600099_fin.csv,REAL_FUNDAMENTALS
600100,20260331,20260429,20260429,20260429,600100_fin.csv,REAL_FUNDAMENTALS
600101,20260331,20260429,20260429,20260429,600101_fin.csv,REAL_FUNDAMENTALS
600103,20260331,20260430,20260430,20260430,600103_fin.csv,REAL_FUNDAMENTALS
600104,20260331,20260430,20260430,20260430,600104_fin.csv,REAL_FUNDAMENTALS
600105,20260331,20260421,20260421,20260421,600105_fin.csv,REAL_FUNDAMENTALS
600106,20260331,20260423,20260423,20260423,600106_fin.csv,REAL_FUNDAMENTALS
600107,20260331,20260430,20260430,20260430,600107_fin.csv,REAL_FUNDAMENTALS
600108,20260331,20260430,20260430,20260430,600108_fin.csv,REAL_FUNDAMENTALS
