ticker,rebalance_date,horizon,forward_return,label_available_at,label_role
600018,20251009,5D,0.01085,20251016,OUTCOME_LABEL_ONLY
600018,20251009,20D,0.014467,20251106,OUTCOME_LABEL_ONLY
600018,20251009,60D,,,OUTCOME_LABEL_ONLY
002384,20251009,5D,-0.100588,20251016,OUTCOME_LABEL_ONLY
002384,20251009,20D,0.082795,20251106,OUTCOME_LABEL_ONLY
002384,20251009,60D,,,OUTCOME_LABEL_ONLY
300394,20251009,5D,-0.080793,20251016,OUTCOME_LABEL_ONLY
300394,20251009,20D,-0.052927,20251106,OUTCOME_LABEL_ONLY
300394,20251009,60D,,,OUTCOME_LABEL_ONLY
601229,20251009,5D,0.070312,20251016,OUTCOME_LABEL_ONLY
601229,20251009,20D,0.117187,20251106,OUTCOME_LABEL_ONLY
601229,20251009,60D,,,OUTCOME_LABEL_ONLY
600585,20251009,5D,0.013953,20251016,OUTCOME_LABEL_ONLY
600585,20251009,20D,-0.027061,20251106,OUTCOME_LABEL_ONLY
600585,20251009,60D,,,OUTCOME_LABEL_ONLY
000338,20251009,5D,0.019485,20251016,OUTCOME_LABEL_ONLY
000338,20251009,20D,0.254697,20251106,OUTCOME_LABEL_ONLY
000338,20251009,60D,,,OUTCOME_LABEL_ONLY
300498,20251009,5D,-0.009043,20251016,OUTCOME_LABEL_ONLY
300498,20251009,20D,-0.040957,20251106,OUTCOME_LABEL_ONLY
300498,20251009,60D,,,OUTCOME_LABEL_ONLY
600905,20251009,5D,-0.004608,20251016,OUTCOME_LABEL_ONLY
600905,20251009,20D,-0.009217,20251106,OUTCOME_LABEL_ONLY
600905,20251009,60D,,,OUTCOME_LABEL_ONLY
600346,20251009,5D,-0.041284,20251016,OUTCOME_LABEL_ONLY
600346,20251009,20D,0.061927,20251106,OUTCOME_LABEL_ONLY
600346,20251009,60D,,,OUTCOME_LABEL_ONLY
000625,20251009,5D,0.081981,20251016,OUTCOME_LABEL_ONLY
000625,20251009,20D,-0.000812,20251106,OUTCOME_LABEL_ONLY
000625,20251009,60D,,,OUTCOME_LABEL_ONLY
002600,20251009,5D,-0.120489,20251016,OUTCOME_LABEL_ONLY
002600,20251009,20D,-0.128056,20251106,OUTCOME_LABEL_ONLY
002600,20251009,60D,,,OUTCOME_LABEL_ONLY
300015,20251009,5D,-0.019577,20251016,OUTCOME_LABEL_ONLY
300015,20251009,20D,-0.055599,20251106,OUTCOME_LABEL_ONLY
300015,20251009,60D,,,OUTCOME_LABEL_ONLY
000792,20251009,5D,-0.003124,20251016,OUTCOME_LABEL_ONLY
000792,20251009,20D,0.121821,20251106,OUTCOME_LABEL_ONLY
000792,20251009,60D,,,OUTCOME_LABEL_ONLY
600436,20251009,5D,0.005453,20251016,OUTCOME_LABEL_ONLY
600436,20251009,20D,-0.103919,20251106,OUTCOME_LABEL_ONLY
600436,20251009,60D,,,OUTCOME_LABEL_ONLY
601006,20251009,5D,0.010274,20251016,OUTCOME_LABEL_ONLY
601006,20251009,20D,-0.017123,20251106,OUTCOME_LABEL_ONLY
601006,20251009,60D,,,OUTCOME_LABEL_ONLY
600489,20251009,5D,0.012438,20251016,OUTCOME_LABEL_ONLY
600489,20251009,20D,-0.126451,20251106,OUTCOME_LABEL_ONLY
600489,20251009,60D,,,OUTCOME_LABEL_ONLY
600010,20251009,5D,0.05814,20251016,OUTCOME_LABEL_ONLY
600010,20251009,20D,0.054264,20251106,OUTCOME_LABEL_ONLY
600010,20251009,60D,,,OUTCOME_LABEL_ONLY
601169,20251009,5D,0.054945,20251016,OUTCOME_LABEL_ONLY
601169,20251009,20D,0.042125,20251106,OUTCOME_LABEL_ONLY
601169,20251009,60D,,,OUTCOME_LABEL_ONLY
688775,20251009,5D,-0.007151,20251016,OUTCOME_LABEL_ONLY
688775,20251009,20D,-0.004116,20251106,OUTCOME_LABEL_ONLY
688775,20251009,60D,,,OUTCOME_LABEL_ONLY
600418,20251009,5D,-0.037671,20251016,OUTCOME_LABEL_ONLY
600418,20251009,20D,-0.083714,20251106,OUTCOME_LABEL_ONLY
600418,20251009,60D,,,OUTCOME_LABEL_ONLY
600011,20251009,5D,0.027473,20251016,OUTCOME_LABEL_ONLY
600011,20251009,20D,0.135989,20251106,OUTCOME_LABEL_ONLY
600011,20251009,60D,,,OUTCOME_LABEL_ONLY
002027,20251009,5D,-0.04804,20251016,OUTCOME_LABEL_ONLY
002027,20251009,20D,-0.046776,20251106,OUTCOME_LABEL_ONLY
002027,20251009,60D,,,OUTCOME_LABEL_ONLY
600893,20251009,5D,-0.014792,20251016,OUTCOME_LABEL_ONLY
600893,20251009,20D,-0.068795,20251106,OUTCOME_LABEL_ONLY
600893,20251009,60D,,,OUTCOME_LABEL_ONLY
600160,20251009,5D,-0.117718,20251016,OUTCOME_LABEL_ONLY
600160,20251009,20D,-0.16129,20251106,OUTCOME_LABEL_ONLY
600160,20251009,60D,,,OUTCOME_LABEL_ONLY
000977,20251009,5D,-0.112559,20251016,OUTCOME_LABEL_ONLY
000977,20251009,20D,-0.160348,20251106,OUTCOME_LABEL_ONLY
000977,20251009,60D,,,OUTCOME_LABEL_ONLY
600029,20251009,5D,0.014587,20251016,OUTCOME_LABEL_ONLY
600029,20251009,20D,0.134522,20251106,OUTCOME_LABEL_ONLY
600029,20251009,60D,,,OUTCOME_LABEL_ONLY
600926,20251009,5D,0.067497,20251016,OUTCOME_LABEL_ONLY
600926,20251009,20D,0.047837,20251106,OUTCOME_LABEL_ONLY
600926,20251009,60D,,,OUTCOME_LABEL_ONLY
601186,20251009,5D,-0.001242,20251016,OUTCOME_LABEL_ONLY
601186,20251009,20D,-0.004969,20251106,OUTCOME_LABEL_ONLY
601186,20251009,60D,,,OUTCOME_LABEL_ONLY
603296,20251009,5D,-0.114144,20251016,OUTCOME_LABEL_ONLY
603296,20251009,20D,-0.092269,20251106,OUTCOME_LABEL_ONLY
603296,20251009,60D,,,OUTCOME_LABEL_ONLY
688521,20251009,5D,-0.171319,20251016,OUTCOME_LABEL_ONLY
688521,20251009,20D,-0.236128,20251106,OUTCOME_LABEL_ONLY
688521,20251009,60D,,,OUTCOME_LABEL_ONLY
002625,20251009,5D,-0.037849,20251016,OUTCOME_LABEL_ONLY
002625,20251009,20D,-0.107968,20251106,OUTCOME_LABEL_ONLY
002625,20251009,60D,,,OUTCOME_LABEL_ONLY
600886,20251009,5D,0.063893,20251016,OUTCOME_LABEL_ONLY
600886,20251009,20D,0.091382,20251106,OUTCOME_LABEL_ONLY
600886,20251009,60D,,,OUTCOME_LABEL_ONLY
688036,20251009,5D,-0.140192,20251016,OUTCOME_LABEL_ONLY
688036,20251009,20D,-0.246482,20251106,OUTCOME_LABEL_ONLY
688036,20251009,60D,,,OUTCOME_LABEL_ONLY
002311,20251009,5D,-0.036349,20251016,OUTCOME_LABEL_ONLY
002311,20251009,20D,-0.064762,20251106,OUTCOME_LABEL_ONLY
002311,20251009,60D,,,OUTCOME_LABEL_ONLY
600015,20251009,5D,0.049005,20251016,OUTCOME_LABEL_ONLY
600015,20251009,20D,0.062787,20251106,OUTCOME_LABEL_ONLY
600015,20251009,60D,,,OUTCOME_LABEL_ONLY
601868,20251009,5D,0.0,20251016,OUTCOME_LABEL_ONLY
601868,20251009,20D,-0.008065,20251106,OUTCOME_LABEL_ONLY
601868,20251009,60D,,,OUTCOME_LABEL_ONLY
000538,20251009,5D,0.006453,20251016,OUTCOME_LABEL_ONLY
000538,20251009,20D,-0.025462,20251106,OUTCOME_LABEL_ONLY
000538,20251009,60D,,,OUTCOME_LABEL_ONLY
600438,20251009,5D,0.094273,20251016,OUTCOME_LABEL_ONLY
600438,20251009,20D,0.099559,20251106,OUTCOME_LABEL_ONLY
600438,20251009,60D,,,OUTCOME_LABEL_ONLY
002304,20251009,5D,0.042301,20251016,OUTCOME_LABEL_ONLY
002304,20251009,20D,0.036681,20251106,OUTCOME_LABEL_ONLY
002304,20251009,60D,,,OUTCOME_LABEL_ONLY
300803,20251009,5D,-0.114736,20251016,OUTCOME_LABEL_ONLY
300803,20251009,20D,-0.180711,20251106,OUTCOME_LABEL_ONLY
300803,20251009,60D,,,OUTCOME_LABEL_ONLY
600415,20251009,5D,0.093304,20251016,OUTCOME_LABEL_ONLY
600415,20251009,20D,-0.034029,20251106,OUTCOME_LABEL_ONLY
600415,20251009,60D,,,OUTCOME_LABEL_ONLY
601669,20251009,5D,-0.001724,20251016,OUTCOME_LABEL_ONLY
601669,20251009,20D,0.015517,20251106,OUTCOME_LABEL_ONLY
601669,20251009,60D,,,OUTCOME_LABEL_ONLY
600089,20251009,5D,0.025026,20251016,OUTCOME_LABEL_ONLY
600089,20251009,20D,0.299285,20251106,OUTCOME_LABEL_ONLY
600089,20251009,60D,,,OUTCOME_LABEL_ONLY
300450,20251009,5D,-0.126709,20251016,OUTCOME_LABEL_ONLY
300450,20251009,20D,-0.144356,20251106,OUTCOME_LABEL_ONLY
300450,20251009,60D,,,OUTCOME_LABEL_ONLY
002493,20251009,5D,-0.029442,20251016,OUTCOME_LABEL_ONLY
002493,20251009,20D,0.046701,20251106,OUTCOME_LABEL_ONLY
002493,20251009,60D,,,OUTCOME_LABEL_ONLY
600958,20251009,5D,0.01227,20251016,OUTCOME_LABEL_ONLY
600958,20251009,20D,-0.04908,20251106,OUTCOME_LABEL_ONLY
600958,20251009,60D,,,OUTCOME_LABEL_ONLY
000408,20251009,5D,-0.062561,20251016,OUTCOME_LABEL_ONLY
000408,20251009,20D,-0.068605,20251106,OUTCOME_LABEL_ONLY
000408,20251009,60D,,,OUTCOME_LABEL_ONLY
688082,20251009,5D,-0.092075,20251016,OUTCOME_LABEL_ONLY
688082,20251009,20D,-0.095964,20251106,OUTCOME_LABEL_ONLY
688082,20251009,60D,,,OUTCOME_LABEL_ONLY
600048,20251009,5D,-0.007614,20251016,OUTCOME_LABEL_ONLY
600048,20251009,20D,-0.090102,20251106,OUTCOME_LABEL_ONLY
600048,20251009,60D,,,OUTCOME_LABEL_ONLY
600115,20251009,5D,0.054502,20251016,OUTCOME_LABEL_ONLY
600115,20251009,20D,0.175355,20251106,OUTCOME_LABEL_ONLY
600115,20251009,60D,,,OUTCOME_LABEL_ONLY
000100,20251009,5D,-0.068736,20251016,OUTCOME_LABEL_ONLY
000100,20251009,20D,-0.04878,20251106,OUTCOME_LABEL_ONLY
000100,20251009,60D,,,OUTCOME_LABEL_ONLY
603893,20251009,5D,-0.136905,20251016,OUTCOME_LABEL_ONLY
603893,20251009,20D,-0.213448,20251106,OUTCOME_LABEL_ONLY
603893,20251009,60D,,,OUTCOME_LABEL_ONLY
300408,20251009,5D,0.06475,20251016,OUTCOME_LABEL_ONLY
300408,20251009,20D,0.108813,20251106,OUTCOME_LABEL_ONLY
300408,20251009,60D,,,OUTCOME_LABEL_ONLY
600795,20251009,5D,-0.005803,20251016,OUTCOME_LABEL_ONLY
600795,20251009,20D,0.059961,20251106,OUTCOME_LABEL_ONLY
600795,20251009,60D,,,OUTCOME_LABEL_ONLY
601698,20251009,5D,-0.028545,20251016,OUTCOME_LABEL_ONLY
601698,20251009,20D,-0.005525,20251106,OUTCOME_LABEL_ONLY
601698,20251009,60D,,,OUTCOME_LABEL_ONLY
001979,20251009,5D,0.016832,20251016,OUTCOME_LABEL_ONLY
001979,20251009,20D,-0.083168,20251106,OUTCOME_LABEL_ONLY
001979,20251009,60D,,,OUTCOME_LABEL_ONLY
688729,20251009,5D,-0.098505,20251016,OUTCOME_LABEL_ONLY
688729,20251009,20D,-0.145644,20251106,OUTCOME_LABEL_ONLY
688729,20251009,60D,,,OUTCOME_LABEL_ONLY
600600,20251009,5D,0.02343,20251016,OUTCOME_LABEL_ONLY
600600,20251009,20D,-0.021478,20251106,OUTCOME_LABEL_ONLY
600600,20251009,60D,,,OUTCOME_LABEL_ONLY
002074,20251009,5D,-0.146653,20251016,OUTCOME_LABEL_ONLY
002074,20251009,20D,-0.112982,20251106,OUTCOME_LABEL_ONLY
002074,20251009,60D,,,OUTCOME_LABEL_ONLY
000988,20251009,5D,-0.084266,20251016,OUTCOME_LABEL_ONLY
000988,20251009,20D,-0.114919,20251106,OUTCOME_LABEL_ONLY
000988,20251009,60D,,,OUTCOME_LABEL_ONLY
000938,20251009,5D,-0.090499,20251016,OUTCOME_LABEL_ONLY
000938,20251009,20D,-0.140741,20251106,OUTCOME_LABEL_ONLY
000938,20251009,60D,,,OUTCOME_LABEL_ONLY
300442,20251009,5D,-0.130251,20251016,OUTCOME_LABEL_ONLY
300442,20251009,20D,-0.072218,20251106,OUTCOME_LABEL_ONLY
300442,20251009,60D,,,OUTCOME_LABEL_ONLY
601788,20251009,5D,-0.008439,20251016,OUTCOME_LABEL_ONLY
601788,20251009,20D,-0.018987,20251106,OUTCOME_LABEL_ONLY
601788,20251009,60D,,,OUTCOME_LABEL_ONLY
002028,20251009,5D,-0.002053,20251016,OUTCOME_LABEL_ONLY
002028,20251009,20D,0.318162,20251106,OUTCOME_LABEL_ONLY
002028,20251009,60D,,,OUTCOME_LABEL_ONLY
002179,20251009,5D,-0.042937,20251016,OUTCOME_LABEL_ONLY
002179,20251009,20D,-0.13979,20251106,OUTCOME_LABEL_ONLY
002179,20251009,60D,,,OUTCOME_LABEL_ONLY
601618,20251009,5D,-0.077295,20251016,OUTCOME_LABEL_ONLY
601618,20251009,20D,-0.157005,20251106,OUTCOME_LABEL_ONLY
601618,20251009,60D,,,OUTCOME_LABEL_ONLY
000895,20251009,5D,0.027508,20251016,OUTCOME_LABEL_ONLY
000895,20251009,20D,0.055825,20251106,OUTCOME_LABEL_ONLY
000895,20251009,60D,,,OUTCOME_LABEL_ONLY
002466,20251009,5D,-0.074615,20251016,OUTCOME_LABEL_ONLY
002466,20251009,20D,0.074226,20251106,OUTCOME_LABEL_ONLY
002466,20251009,60D,,,OUTCOME_LABEL_ONLY
600584,20251009,5D,-0.11234,20251016,OUTCOME_LABEL_ONLY
600584,20251009,20D,-0.155532,20251106,OUTCOME_LABEL_ONLY
600584,20251009,60D,,,OUTCOME_LABEL_ONLY
603195,20251009,5D,-0.023555,20251016,OUTCOME_LABEL_ONLY
603195,20251009,20D,-0.045802,20251106,OUTCOME_LABEL_ONLY
603195,20251009,60D,,,OUTCOME_LABEL_ONLY
002920,20251009,5D,-0.068676,20251016,OUTCOME_LABEL_ONLY
002920,20251009,20D,-0.218045,20251106,OUTCOME_LABEL_ONLY
002920,20251009,60D,,,OUTCOME_LABEL_ONLY
000596,20251009,5D,0.019949,20251016,OUTCOME_LABEL_ONLY
000596,20251009,20D,-0.014817,20251106,OUTCOME_LABEL_ONLY
000596,20251009,60D,,,OUTCOME_LABEL_ONLY
002558,20251009,5D,-0.070052,20251016,OUTCOME_LABEL_ONLY
002558,20251009,20D,-0.136107,20251106,OUTCOME_LABEL_ONLY
002558,20251009,60D,,,OUTCOME_LABEL_ONLY
601916,20251009,5D,0.0301,20251016,OUTCOME_LABEL_ONLY
601916,20251009,20D,0.023411,20251106,OUTCOME_LABEL_ONLY
601916,20251009,60D,,,OUTCOME_LABEL_ONLY
601360,20251009,5D,-0.085198,20251016,OUTCOME_LABEL_ONLY
601360,20251009,20D,0.111876,20251106,OUTCOME_LABEL_ONLY
601360,20251009,60D,,,OUTCOME_LABEL_ONLY
600703,20251009,5D,-0.099138,20251016,OUTCOME_LABEL_ONLY
600703,20251009,20D,-0.15702,20251106,OUTCOME_LABEL_ONLY
600703,20251009,60D,,,OUTCOME_LABEL_ONLY
000002,20251009,5D,-0.057437,20251016,OUTCOME_LABEL_ONLY
000002,20251009,20D,-0.089838,20251106,OUTCOME_LABEL_ONLY
000002,20251009,60D,,,OUTCOME_LABEL_ONLY
001391,20251009,5D,-0.007576,20251016,OUTCOME_LABEL_ONLY
001391,20251009,20D,-0.009091,20251106,OUTCOME_LABEL_ONLY
001391,20251009,60D,,,OUTCOME_LABEL_ONLY
600196,20251009,5D,-0.023123,20251016,OUTCOME_LABEL_ONLY
600196,20251009,20D,-0.045241,20251106,OUTCOME_LABEL_ONLY
600196,20251009,60D,,,OUTCOME_LABEL_ONLY
688249,20251009,5D,-0.040554,20251016,OUTCOME_LABEL_ONLY
688249,20251009,20D,-0.169018,20251106,OUTCOME_LABEL_ONLY
688249,20251009,60D,,,OUTCOME_LABEL_ONLY
600009,20251009,5D,-0.010955,20251016,OUTCOME_LABEL_ONLY
600009,20251009,20D,0.002504,20251106,OUTCOME_LABEL_ONLY
600009,20251009,60D,,,OUTCOME_LABEL_ONLY
000630,20251009,5D,-0.079661,20251016,OUTCOME_LABEL_ONLY
000630,20251009,20D,-0.105085,20251106,OUTCOME_LABEL_ONLY
000630,20251009,60D,,,OUTCOME_LABEL_ONLY
002049,20251009,5D,-0.092369,20251016,OUTCOME_LABEL_ONLY
002049,20251009,20D,-0.125027,20251106,OUTCOME_LABEL_ONLY
002049,20251009,60D,,,OUTCOME_LABEL_ONLY
600580,20251009,5D,-0.093278,20251016,OUTCOME_LABEL_ONLY
600580,20251009,20D,-0.089101,20251106,OUTCOME_LABEL_ONLY
600580,20251009,60D,,,OUTCOME_LABEL_ONLY
601238,20251009,5D,0.039063,20251016,OUTCOME_LABEL_ONLY
601238,20251009,20D,0.026042,20251106,OUTCOME_LABEL_ONLY
601238,20251009,60D,,,OUTCOME_LABEL_ONLY
601825,20251009,5D,0.084975,20251016,OUTCOME_LABEL_ONLY
601825,20251009,20D,0.08867,20251106,OUTCOME_LABEL_ONLY
601825,20251009,60D,,,OUTCOME_LABEL_ONLY
688072,20251009,5D,-0.099323,20251016,OUTCOME_LABEL_ONLY
688072,20251009,20D,0.181216,20251106,OUTCOME_LABEL_ONLY
688072,20251009,60D,,,OUTCOME_LABEL_ONLY
301308,20251009,5D,-0.024544,20251016,OUTCOME_LABEL_ONLY
301308,20251009,20D,0.443609,20251106,OUTCOME_LABEL_ONLY
301308,20251009,60D,,,OUTCOME_LABEL_ONLY
688396,20251009,5D,-0.079795,20251016,OUTCOME_LABEL_ONLY
688396,20251009,20D,-0.155669,20251106,OUTCOME_LABEL_ONLY
688396,20251009,60D,,,OUTCOME_LABEL_ONLY
688187,20251009,5D,0.019877,20251016,OUTCOME_LABEL_ONLY
688187,20251009,20D,-0.076517,20251106,OUTCOME_LABEL_ONLY
688187,20251009,60D,,,OUTCOME_LABEL_ONLY
002001,20251009,5D,-0.047486,20251016,OUTCOME_LABEL_ONLY
002001,20251009,20D,-0.023543,20251106,OUTCOME_LABEL_ONLY
002001,20251009,60D,,,OUTCOME_LABEL_ONLY
301656,20251009,5D,-0.115047,20251016,OUTCOME_LABEL_ONLY
301656,20251009,20D,-0.101567,20251106,OUTCOME_LABEL_ONLY
301656,20251009,60D,,,OUTCOME_LABEL_ONLY
688126,20251009,5D,-0.069126,20251016,OUTCOME_LABEL_ONLY
688126,20251009,20D,-0.171562,20251106,OUTCOME_LABEL_ONLY
688126,20251009,60D,,,OUTCOME_LABEL_ONLY
600895,20251009,5D,-0.060049,20251016,OUTCOME_LABEL_ONLY
600895,20251009,20D,-0.168621,20251106,OUTCOME_LABEL_ONLY
600895,20251009,60D,,,OUTCOME_LABEL_ONLY
002837,20251009,5D,-0.01582,20251016,OUTCOME_LABEL_ONLY
002837,20251009,20D,-0.110611,20251106,OUTCOME_LABEL_ONLY
002837,20251009,60D,,,OUTCOME_LABEL_ONLY
000807,20251009,5D,-0.039279,20251016,OUTCOME_LABEL_ONLY
000807,20251009,20D,0.155268,20251106,OUTCOME_LABEL_ONLY
000807,20251009,60D,,,OUTCOME_LABEL_ONLY
000768,20251009,5D,-0.023074,20251016,OUTCOME_LABEL_ONLY
000768,20251009,20D,-0.052103,20251106,OUTCOME_LABEL_ONLY
000768,20251009,60D,,,OUTCOME_LABEL_ONLY
601869,20251009,5D,-0.12574,20251016,OUTCOME_LABEL_ONLY
601869,20251009,20D,-0.150847,20251106,OUTCOME_LABEL_ONLY
601869,20251009,60D,,,OUTCOME_LABEL_ONLY
002709,20251009,5D,-0.091261,20251016,OUTCOME_LABEL_ONLY
002709,20251009,20D,0.030936,20251106,OUTCOME_LABEL_ONLY
002709,20251009,60D,,,OUTCOME_LABEL_ONLY
605117,20251009,5D,-0.081907,20251016,OUTCOME_LABEL_ONLY
605117,20251009,20D,0.054401,20251106,OUTCOME_LABEL_ONLY
605117,20251009,60D,,,OUTCOME_LABEL_ONLY
603392,20251009,5D,-0.038031,20251016,OUTCOME_LABEL_ONLY
603392,20251009,20D,-0.052831,20251106,OUTCOME_LABEL_ONLY
603392,20251009,60D,,,OUTCOME_LABEL_ONLY
601838,20251009,5D,0.076168,20251016,OUTCOME_LABEL_ONLY
601838,20251009,20D,-0.022504,20251106,OUTCOME_LABEL_ONLY
601838,20251009,60D,,,OUTCOME_LABEL_ONLY
600875,20251009,5D,-0.021206,20251016,OUTCOME_LABEL_ONLY
600875,20251009,20D,0.073987,20251106,OUTCOME_LABEL_ONLY
600875,20251009,60D,,,OUTCOME_LABEL_ONLY
601077,20251009,5D,0.128682,20251016,OUTCOME_LABEL_ONLY
601077,20251009,20D,0.099225,20251106,OUTCOME_LABEL_ONLY
601077,20251009,60D,,,OUTCOME_LABEL_ONLY
000963,20251009,5D,-0.019885,20251016,OUTCOME_LABEL_ONLY
000963,20251009,20D,-0.036416,20251106,OUTCOME_LABEL_ONLY
000963,20251009,60D,,,OUTCOME_LABEL_ONLY
301165,20251009,5D,-0.093876,20251016,OUTCOME_LABEL_ONLY
301165,20251009,20D,-0.203089,20251106,OUTCOME_LABEL_ONLY
301165,20251009,60D,,,OUTCOME_LABEL_ONLY
301269,20251009,5D,-0.019876,20251016,OUTCOME_LABEL_ONLY
301269,20251009,20D,-0.119178,20251106,OUTCOME_LABEL_ONLY
301269,20251009,60D,,,OUTCOME_LABEL_ONLY
601018,20251009,5D,0.043478,20251016,OUTCOME_LABEL_ONLY
601018,20251009,20D,0.024457,20251106,OUTCOME_LABEL_ONLY
601018,20251009,60D,,,OUTCOME_LABEL_ONLY
600221,20251009,5D,0.036585,20251016,OUTCOME_LABEL_ONLY
600221,20251009,20D,0.097561,20251106,OUTCOME_LABEL_ONLY
600221,20251009,60D,,,OUTCOME_LABEL_ONLY
600674,20251009,5D,0.031724,20251016,OUTCOME_LABEL_ONLY
600674,20251009,20D,0.035862,20251106,OUTCOME_LABEL_ONLY
600674,20251009,60D,,,OUTCOME_LABEL_ONLY
000708,20251009,5D,-0.011552,20251016,OUTCOME_LABEL_ONLY
000708,20251009,20D,0.105415,20251106,OUTCOME_LABEL_ONLY
000708,20251009,60D,,,OUTCOME_LABEL_ONLY
600039,20251009,5D,0.063512,20251016,OUTCOME_LABEL_ONLY
600039,20251009,20D,0.227895,20251106,OUTCOME_LABEL_ONLY
600039,20251009,60D,,,OUTCOME_LABEL_ONLY
600673,20251009,5D,-0.072107,20251016,OUTCOME_LABEL_ONLY
600673,20251009,20D,-0.08981,20251106,OUTCOME_LABEL_ONLY
600673,20251009,60D,,,OUTCOME_LABEL_ONLY
002236,20251009,5D,-0.079245,20251016,OUTCOME_LABEL_ONLY
002236,20251009,20D,-0.028302,20251106,OUTCOME_LABEL_ONLY
002236,20251009,60D,,,OUTCOME_LABEL_ONLY
000157,20251009,5D,0.027363,20251016,OUTCOME_LABEL_ONLY
000157,20251009,20D,0.073383,20251106,OUTCOME_LABEL_ONLY
000157,20251009,60D,,,OUTCOME_LABEL_ONLY
600023,20251009,5D,0.015504,20251016,OUTCOME_LABEL_ONLY
600023,20251009,20D,0.042636,20251106,OUTCOME_LABEL_ONLY
600023,20251009,60D,,,OUTCOME_LABEL_ONLY
601877,20251009,5D,-0.047264,20251016,OUTCOME_LABEL_ONLY
601877,20251009,20D,0.012127,20251106,OUTCOME_LABEL_ONLY
601877,20251009,60D,,,OUTCOME_LABEL_ONLY
600845,20251009,5D,-0.031289,20251016,OUTCOME_LABEL_ONLY
600845,20251009,20D,-0.045891,20251106,OUTCOME_LABEL_ONLY
600845,20251009,60D,,,OUTCOME_LABEL_ONLY
002202,20251009,5D,-0.014778,20251016,OUTCOME_LABEL_ONLY
002202,20251009,20D,0.042488,20251106,OUTCOME_LABEL_ONLY
002202,20251009,60D,,,OUTCOME_LABEL_ONLY
600522,20251009,5D,-0.109,20251016,OUTCOME_LABEL_ONLY
600522,20251009,20D,-0.124,20251106,OUTCOME_LABEL_ONLY
600522,20251009,60D,,,OUTCOME_LABEL_ONLY
600176,20251009,5D,-0.069371,20251016,OUTCOME_LABEL_ONLY
600176,20251009,20D,-0.065256,20251106,OUTCOME_LABEL_ONLY
600176,20251009,60D,,,OUTCOME_LABEL_ONLY
000975,20251009,5D,-0.028186,20251016,OUTCOME_LABEL_ONLY
000975,20251009,20D,-0.137255,20251106,OUTCOME_LABEL_ONLY
000975,20251009,60D,,,OUTCOME_LABEL_ONLY
601607,20251009,5D,0.002187,20251016,OUTCOME_LABEL_ONLY
601607,20251009,20D,-0.02351,20251106,OUTCOME_LABEL_ONLY
601607,20251009,60D,,,OUTCOME_LABEL_ONLY
601872,20251009,5D,0.063625,20251016,OUTCOME_LABEL_ONLY
601872,20251009,20D,0.021609,20251106,OUTCOME_LABEL_ONLY
601872,20251009,60D,,,OUTCOME_LABEL_ONLY
601901,20251009,5D,0.003676,20251016,OUTCOME_LABEL_ONLY
601901,20251009,20D,0.0,20251106,OUTCOME_LABEL_ONLY
601901,20251009,60D,,,OUTCOME_LABEL_ONLY
001965,20251009,5D,0.037602,20251016,OUTCOME_LABEL_ONLY
001965,20251009,20D,0.056911,20251106,OUTCOME_LABEL_ONLY
001965,20251009,60D,,,OUTCOME_LABEL_ONLY
600741,20251009,5D,-0.068609,20251016,OUTCOME_LABEL_ONLY
600741,20251009,20D,-0.031015,20251106,OUTCOME_LABEL_ONLY
600741,20251009,60D,,,OUTCOME_LABEL_ONLY
002156,20251009,5D,-0.031002,20251016,OUTCOME_LABEL_ONLY
002156,20251009,20D,-0.058158,20251106,OUTCOME_LABEL_ONLY
002156,20251009,60D,,,OUTCOME_LABEL_ONLY
600570,20251009,5D,-0.089725,20251016,OUTCOME_LABEL_ONLY
600570,20251009,20D,-0.148599,20251106,OUTCOME_LABEL_ONLY
600570,20251009,60D,,,OUTCOME_LABEL_ONLY
300866,20251009,5D,-0.04414,20251016,OUTCOME_LABEL_ONLY
300866,20251009,20D,-0.069674,20251106,OUTCOME_LABEL_ONLY
300866,20251009,60D,,,OUTCOME_LABEL_ONLY
002648,20251009,5D,-0.077468,20251016,OUTCOME_LABEL_ONLY
002648,20251009,20D,-0.111392,20251106,OUTCOME_LABEL_ONLY
002648,20251009,60D,,,OUTCOME_LABEL_ONLY
601991,20251009,5D,0.019663,20251016,OUTCOME_LABEL_ONLY
601991,20251009,20D,0.078652,20251106,OUTCOME_LABEL_ONLY
601991,20251009,60D,,,OUTCOME_LABEL_ONLY
603659,20251009,5D,-0.12569,20251016,OUTCOME_LABEL_ONLY
603659,20251009,20D,-0.050016,20251106,OUTCOME_LABEL_ONLY
603659,20251009,60D,,,OUTCOME_LABEL_ONLY
688183,20251009,5D,-0.083238,20251016,OUTCOME_LABEL_ONLY
688183,20251009,20D,0.387856,20251106,OUTCOME_LABEL_ONLY
688183,20251009,60D,,,OUTCOME_LABEL_ONLY
601808,20251009,5D,0.005818,20251016,OUTCOME_LABEL_ONLY
601808,20251009,20D,0.073455,20251106,OUTCOME_LABEL_ONLY
601808,20251009,60D,,,OUTCOME_LABEL_ONLY
600021,20251009,5D,0.030928,20251016,OUTCOME_LABEL_ONLY
600021,20251009,20D,0.225515,20251106,OUTCOME_LABEL_ONLY
600021,20251009,60D,,,OUTCOME_LABEL_ONLY
000301,20251009,5D,-0.057751,20251016,OUTCOME_LABEL_ONLY
